Variable,Coefficient,Std. Error,T Stat,Pval,Lower 95%,Upper 95%,VIF,Scale
TAS_SPD__APL_0.70|0.6|0,0.005656542671370034,0.05922017998747925,0.09551714757648458,0.9240274486814471,-0.11052160642805492,0.12183469177079498,1.793632319057384,
DEP_ALL__PVAL_5|4,35.126710874446395,240.4863084792132,0.14606532528433994,0.8840596088440327,-436.6593291000259,506.91275084891873,1.5276623244673062,0.00034353192554003687
LTV_30B_17__PVAL_3|5,7.643203646861856e-08,6.783202165818893e-08,1.1267839967053586,0.26157522645365006,-5.664082362040292e-08,2.0950489655764005e-07,1.2636930504571315,5.451570582038569e-05
LTV_30B_18__PVAL_3|5,638.1953425260384,164.1035941513891,3.8889784579446167,0.00014899175271124445,316.2569115198761,960.1337735322007,1.1393477727771146,5.394486197477909e-05
LTV_30B_19__PVAL_5|5,349.51298187447924,94.3266948073747,3.7053453700272496,0.00029323377813505585,164.46287200139042,534.563091747568,1.2208620293309984,5.07492998795753e-05
MAS_SPD__PVAL_3|3,4.9348732216672175,58.55300768269888,0.08428043950209177,0.9329422197274801,-109.93441725023973,119.80416369357417,1.7775882361905466,0.004906420656554315
SUP_VID__PVAL_3|5,32.29272225025638,144.03963363994848,0.22419331009253693,0.8229021377081381,-250.28423102456574,314.8696755250785,2.1350376718081043,1.1699027997957818e-05
IRI_pctTD__PVAL_3|5#LAG_2,378.44707535439954,278.5113110387784,1.3588212052964221,0.1761773037963356,-167.93641464142013,924.8305653502192,1.3881069708899636,
IRI_BAS_PRC_1500ML__RA_7,-0.25793632900921676,7.285942583698556,-0.03540191623062185,0.9718048072727571,-14.551498489707585,14.035625831689151,3.298521302364395,
IRI_BAS_PRC_750ML__RA_5,-0.29200284611086175,7.5623295881505115,-0.03861281668659402,0.9692487714544726,-15.127781032143021,14.543775339921298,2.013463056376378,
HOL_CHR_NEW,244.40067353312105,94.5723245992332,2.5842726671762772,0.010681157536618384,58.86868713436428,429.9326599318778,3.5065975241576446,
HOL_LAB,0.0,60.338306190955485,0.0,1.0,-118.3716890854044,118.3716890854044,1.427394511737261,
HOL_MEM,11.533859315132787,65.200311183127,0.17689883845397353,0.8598187910795744,-116.37611116391271,139.44382979417827,1.118394857443273,
HOL_MOT,34.79803371353616,64.53135460057398,0.5392422633760526,0.5904934338011663,-91.79957774185696,161.39564516892926,1.0955630785206678,
HOL_NWY,0.0,63.19242573161487,0.0,1.0,-123.9709008002694,123.9709008002694,1.5656253580776047,
HOL_THK,232.79713803640388,98.39266544476497,2.366000930903635,0.01921783363257628,39.770406966883655,425.82386910592413,3.795624531862783,
HOL_VAT,30.092932852158835,53.98553313659516,0.5574258714092377,0.5780405999750637,-75.81588605520274,136.0017517595204,1.1426483128666574,
IRI_BAV_1500ML,906.7892677266568,494.8410747272602,1.83248585058637,0.0687980746888431,-63.98995267318321,1877.568488126497,2.47475516255416,
IRI_BAV_750ML,484.24719257673814,329.07466640444295,1.4715419994731025,0.14317198170901507,-161.3314879754322,1129.8258731289084,2.8601388087035806,
IRI_TRD_DESEA,0.011932869982022998,0.01832384372549395,0.6512208988892874,0.51586821357203,-0.024014846638647364,0.047880586602693356,3.0783390340698755,
IRI_WBR,0.026738121129853486,1.366670624447449,0.01956442221816528,0.9844160073567714,-2.654396309910878,2.7078725521705853,2.0625545763798168,
IRI_pctAT,1.3538419303363123,0.9082565348642216,1.4905942080985992,0.13810027452546683,-0.42797573976013603,3.135659600432761,2.30133708196962,
IRI_pctFD,1.541026603368961,1.2337487069660154,1.2490603594297505,0.21352605569878402,-0.8793416099567208,3.961394816694643,2.2262997178112536,
IRI_pctTA,1.4046289912968393,9.450952099720846,0.14862301453610458,0.8820442943058997,-17.136248837933625,19.945506820527303,1.3155107530935475,
IRI_pctTF,3.4771962711542255,0.8749536513951015,3.9741491056239195,0.0001079708370155365,1.7607121978474904,5.193680344460961,1.7101632377942657,
SEA_IRI_CORE_1,413.9081774325933,192.26052193654783,2.1528505866076673,0.03287741252804372,36.73148549751221,791.0848693676744,7.090022556670679,
WBR_TRD,-0.036237707076020496,17.027857667688462,-0.0021281424700174733,0.9983047257705182,-33.44148887954384,33.3690134653918,1.4066227564238958,
Intercept,16.16981591958104,2093.852028900714,0.00772252083547198,0.9938483115090695,-4091.5490943774203,4123.888726216583,,
