Variable,Coefficient,Std. Error,T Stat,Pval,Lower 95%,Upper 95%,VIF,Scale
TAS_SPD__APL_0.70|0.6|0,0.014362267656136305,0.14792184227215213,0.09709362346712846,0.922777477599595,-0.2758308025133422,0.3045553378256148,4.839858860499762,
DEP_ALL__PVAL_3|3,112.64002732918543,253.791938231184,0.44382823234747293,0.6577857334973495,-385.2489970927005,610.5290517510714,1.9937290630153857,0.00034353192554003687
LTV_30B_17__PVAL_3|5,1.6584418074274766e-07,1.1058649346961126e-07,1.4996784466117554,0.13573179483417275,-5.110440214591358e-08,3.827927636314089e-07,1.452614444315897,5.451570582038569e-05
LTV_30B_18__PVAL_4|5,994.80948140478,176.65440677628575,5.631387858127998,8.188340715784597e-08,648.2488661910979,1341.370096618462,1.237870069274733,5.394486197477909e-05
LTV_30B_19__PVAL_3|5,1598.1733263729006,263.8202125541973,6.057812291560426,1.0047888762283012e-08,1080.6108333841291,2115.735819361672,1.2735334659802409,5.07492998795753e-05
MAS_SPD__PVAL_5|3,7.527057030339103,96.77582858626587,0.07777827521910073,0.9381047410788623,-182.32776349017792,197.38187755085613,1.6929787596183636,0.004906420656554315
SUP_VID__PVAL_5|5,32.288302350228555,115.16483779101532,0.28036597775460553,0.7795705824936456,-193.64207642816226,258.2186811286194,3.048997208248054,1.1699027997957818e-05
IRI_pctTD__PVAL_4|3#LAG_2,262.34098421133666,148.95108461719096,1.7612559511437018,0.08016690285311336,-29.871253590638787,554.553222013312,1.6822360484420624,
IRI_BAS_PRC_1500ML__RA_5,-1.080393574249305,20.253164286558253,-0.053344433440770896,0.9575261688026231,-40.81305127161524,38.65226412311662,4.75766514734277,
IRI_BAS_PRC_750ML__RA_5,-1.1119166061847647,15.648495078490223,-0.07105581722763613,0.9434449296664226,-31.81113425116375,29.587301038794223,5.7262620264039565,
HOL_CHR_NEW,167.79640612852972,101.16722132780262,1.658604476096411,0.09921777021525724,-30.673448672333222,366.2662609293927,1.7354477597870317,
HOL_LAB,40.96417353737677,83.92692376572118,0.48809335192275966,0.6261734686283762,-123.68366550619825,205.6120125809518,1.1943579683988825,
HOL_MEM,0.0,101.24531201374404,0.0,1.0,-198.6230531085428,198.6230531085428,1.166325521035734,
HOL_MOT,26.233845464895047,97.3260645354545,0.2695459391080015,0.7878680975843413,-164.70042794074013,217.1681188705302,1.077775378090743,
HOL_NWY,0.0,87.46206318538968,0.0,1.0,-171.58307555707998,171.58307555707998,1.2970936625420293,
HOL_THK,15.777962351923998,88.27166281209087,0.17874323253105,0.858372740808416,-157.3933857528182,188.9493104566662,1.3212181068326359,
HOL_VAT,178.49597779462195,83.14614149474964,2.1467740364824177,0.03336674301797416,15.379877410238748,341.61207817900515,1.1722388259481784,
IRI_BAV_1500ML,2042.153839449557,733.7492893256959,2.783176582462198,0.006052887341870139,602.6844836505534,3481.6231952485605,2.7684036536307723,
IRI_BAV_750ML,949.5400796776678,507.4391830746017,1.8712391777165347,0.06319667874836125,-45.95410967798432,1945.03426903332,1.9523097562846878,
IRI_TRD_DESEA,0.0106899641516219,0.015597105141856514,0.6853812970032643,0.49412709321789694,-0.019908436715669088,0.04128836501891289,1.641353060147104,
IRI_WBR,0.032679127184564276,1.680888487440004,0.019441579515090048,0.9845138449649262,-3.2648879074748995,3.3302461618440278,6.1401099195300715,
IRI_pctAT,2.5448186132005657,1.2410475313064802,2.05054081250343,0.04199598604301257,0.1101315662837612,4.97950566011737,2.536996135500621,
IRI_pctFD,1.3669443659741143,1.9300823279683077,0.708231118520743,0.47986544205058046,-2.4194911450337258,5.153379876981955,2.292501406200574,
IRI_pctTA,3.6060604285073694,27.56273796083544,0.13083099486093536,0.8960786540672538,-50.46651890305409,57.678639760068826,2.010465258769562,
IRI_pctTF,3.3809125493904,1.1871342493671122,2.8479614257552086,0.00499722829384416,1.051992578982237,5.709832519798564,1.833358150394473,
SEA_IRI_CORE_1,1042.3817998633717,318.805583224737,3.2696472543536386,0.0013267519169107855,416.94900669314643,1667.814593033597,7.708625802214225,
WBR_TRD,-0.09302718369714731,97.84033906538475,-0.0009508060232189004,0.9992425892762247,-192.0362043621494,191.85014999475507,2.5214937737593686,
Intercept,-27.371752367830446,8976.247623861314,-0.0030493535288697764,0.997570892742838,-17636.974340857163,17582.2308361215,,
