Variable,Coefficient,Std. Error,T Stat,Pval,Lower 95%,Upper 95%,VIF,Scale
TAS_SPD__APL_0.85|0.6|0,0.0047086209231028,0.10346709555155753,0.04550838987025107,0.9637606657337074,-0.19827312712992204,0.20769036897612767,2.0475418781841754,
DEP_ALL__PVAL_3|3,78.70517469167747,341.2636657431074,0.23062863876907497,0.8179074411217939,-590.7858847630824,748.1962341464374,1.9940330160124788,0.00034353192554003687
LTV_30B_17__PVAL_3|5,7.063618497303986e-08,1.393463889142044e-07,0.5069107676448693,0.6129378146304815,-2.0273356079881842e-07,3.4400593074489817e-07,1.2757905116039931,5.451570582038569e-05
LTV_30B_18__PVAL_4|5,503.8535246564704,225.8216407242274,2.2312012393523197,0.027102869989622275,60.83662988372629,946.8704194292145,1.1189198405672207,5.394486197477909e-05
LTV_30B_19__PVAL_4|5,543.4776222689169,234.59379261894273,2.316675203557934,0.021830890245607693,83.25151990912195,1003.7037246287118,1.2075382345791668,5.07492998795753e-05
MAS_SPD__PVAL_5|3,3.7687639622696603,125.27860142072629,0.030083062227147038,0.9760395092141924,-242.0027963048861,249.54032422942544,1.56932629784742,0.004906420656554315
SUP_VID__PVAL_3|5,41.053514065230914,290.55247041275237,0.14129466532124543,0.8878206341250163,-528.9523223904486,611.0593505209105,2.078291809686772,1.1699027997957818e-05
IRI_pctTD__PVAL_5|3#LAG_2,99.38565175532047,208.13629822112736,0.47750273548985456,0.6336768199158971,-308.93613809484555,507.70744160548645,5.369264314759396,
IRI_BAS_PRC_1500ML__RA_5,-0.5174650683060975,25.55463261991957,-0.020249364410848108,0.9838704921073493,-50.650543342059194,49.615613205447005,111.4631155441092,
IRI_BAS_PRC_750ML__RA_5,-0.3544047437692983,23.175810294889754,-0.01529201090532935,0.9878188818620761,-45.82070938027938,45.11189989274078,256.0370521953007,
HOL_CHR_NEW,223.06324066484217,145.79169645090556,1.5300133416031503,0.1280517348829644,-62.950909432515175,509.0773907621995,1.9936055208113286,
HOL_LAB,0.0,108.30895034328108,0.0,1.0,-212.48049878342715,212.48049878342715,1.1002777802202013,
HOL_MEM,0.0,132.35360844913546,0.0,1.0,-259.65130905548745,259.65130905548745,1.1025118147987913,
HOL_MOT,1.016272526614724,129.58625433084114,0.007842440788666688,0.993752786342283,-253.2060412196035,255.23858627283295,1.0568894270270432,
HOL_NWY,0.0,129.5772113686677,0.0,1.0,-254.20457326302636,254.20457326302636,1.5748199475911533,
HOL_THK,182.81577001666705,123.62688453088839,1.4787703395614584,0.14123106384114248,-59.71545205600506,425.34699208933915,1.4335059453410632,
HOL_VAT,114.25053284210406,116.79518459793304,0.9782126997393862,0.3294934376943405,-114.8782603020976,343.37932598630573,1.279450603558895,
IRI_BAV_1500ML,852.0363202120427,2881.4279096812643,0.2956993362038659,0.7678554706251672,-4800.748953000085,6504.82159342417,8.691704560752122,
IRI_BAV_750ML,0.0,2941.7541519321885,0.0,1.0,-5771.133295259979,5771.133295259979,6.719166091452059,
IRI_TRD_DESEA,0.01350490871186245,0.017072853540998256,0.7910164917324544,0.4301430709897469,-0.01998861536486451,0.04699843278858941,5.098334800792404,
IRI_WBR,0.028417976675195744,3.265286853608045,0.008703056714234686,0.9930672444495938,-6.377421772732413,6.434257726082805,11.31017296029042,
IRI_pctAT,4.0341342362774135,1.936149783225253,2.083585821318701,0.038839200350316676,0.23579559154649976,7.832472881008327,5.61135539636171,
IRI_pctFD,11.287552571824708,15.047589847522444,0.7501236202077359,0.4543173721462558,-18.23280919104181,40.807914334691226,2.4776978230382154,
IRI_pctTA,1.7910868815346337,4.884696086211307,0.36667314607157997,0.7143629023602662,-7.791709900393732,11.373883663463,15.42861649209947,
IRI_pctTF,5.001472820764433,2.0320686682784057,2.461271559785302,0.014941116843378082,1.014960507336263,8.987985134192602,1.9009287167138051,
SEA_IRI_CORE_1,524.9526732767944,201.187615281591,2.6092693257586834,0.009962337130426817,130.2628096174094,919.6425369361793,4.6137860813985645,
WBR_TRD,-0.04569705248840269,8.220708513254904,-0.005558772995627042,0.9955719116298215,-16.17308301379023,16.081688908813423,25.102369600708386,
Intercept,-84.26361889910791,1005.8509013284057,-0.08377346860038874,0.9333446397575205,-2057.5419171249728,1889.014679326757,,
