Variable,Coefficient,Std. Error,T Stat,Pval,Lower 95%,Upper 95%,VIF,Scale
TAS_SPD__APL_0.70|0.6|0,0.03138853967833434,0.3218159131846797,0.09753569787060677,0.9224269959066296,-0.599949918807306,0.6627269981639746,3.3119376753390983,
DEP_ALL__PVAL_3|3,246.17324031558536,769.0028540854419,0.3201200606834597,0.7493084368477783,-1262.4565588290807,1754.8030394602515,2.646460644791118,0.00034353192554003687
LTV_30B_17__PVAL_4|5,2.695517168085337e-07,1.9894605657965197e-07,1.3548985159231512,0.17742133812222854,-1.207406569893877e-07,6.598440906064551e-07,1.473491999368508,5.451570582038569e-05
LTV_30B_18__PVAL_3|4,2117.609742321541,626.7751394125861,3.3785796678313784,0.0009216090985497702,888.002273822055,3347.217210821027,1.4038248162819227,5.394486197477909e-05
LTV_30B_19__PVAL_4|5,2372.225826919799,464.52910866300067,5.106732350417172,9.499816853680319e-07,1460.9126215448173,3283.539032294781,1.2375165604792615,5.07492998795753e-05
MAS_SPD__PVAL_3|3,27.38394686030613,262.6241327405093,0.10427048944265663,0.9170894960949563,-487.8320767499725,542.5999704705847,2.2360173214332777,0.004906420656554315
SUP_VID__PVAL_4|5,107.83098704527454,418.0074600179962,0.2579642646584158,0.7967766758214414,-712.2160480179467,927.8780221084959,2.8253817424077354,1.1699027997957818e-05
IRI_pctTD__PVAL_5|3#LAG_2,536.1445445766323,370.7872453609506,1.4459627489470712,0.15020663609169,-191.26587337240642,1263.5549625256708,1.9139526899330273,
IRI_BAS_PRC_1500ML__RA_5,-1.5564170629450924,32.37093391662077,-0.04808069692873316,0.9617138265486534,-65.06171522056525,61.94888109467506,3.3101218489215527,
IRI_BAS_PRC_750ML__RA_5,-1.8970602512293953,41.46264976431926,-0.0457534735964201,0.9635656368159441,-83.23848655886262,79.44436605640384,3.274963857570404,
HOL_CHR_NEW,786.9681296873334,321.2596228864962,2.4496328627185626,0.015413676829475292,156.72100150866947,1417.2152578659975,2.5301323182301796,
HOL_LAB,0.0,209.51171580434908,0.0,1.0,-411.02008406493013,411.02008406493013,1.0760874605869892,
HOL_MEM,0.0,261.5246526046723,0.0,1.0,-513.0590634797938,513.0590634797938,1.1251080766850756,
HOL_MOT,0.0,259.6348587573965,0.0,1.0,-509.3516659102085,509.3516659102085,1.1089066196478308,
HOL_NWY,0.0,248.15790871920993,0.0,1.0,-486.8361853252964,486.8361853252964,1.5096879366770302,
HOL_THK,782.5806916178182,350.2158656292162,2.2345666442375265,0.026875985792346537,95.52720642649194,1469.6341768091443,3.0067863997232087,
HOL_VAT,184.25753370797872,235.7330700299367,0.7816363384423709,0.43562063395013717,-278.2036030767039,646.7186704926614,1.3622975262501633,
IRI_BAV_1500ML,3945.520597047381,2777.18043776111,1.4206929241616566,0.15741458851708948,-1502.7519857518087,9393.79317984657,3.4939510543932357,
IRI_BAV_750ML,4111.896973724865,2026.2891004931025,2.0292745851143477,0.0441414471730911,136.72301637790224,8087.070931071828,4.473320308035915,
IRI_TRD_DESEA,0.01162218327026019,0.025006492729672807,0.46476662664769697,0.6427508056313889,-0.03743555416680692,0.0606799207073273,2.369574276393252,
IRI_WBR,0.1298133295471709,13.33951090269929,0.009731490944012256,0.992248030143859,-26.039639159365628,26.299265818459972,7.245784607337596,
IRI_pctAT,5.026797858595186,3.4769013383840273,1.4457694853462566,0.15026078154363282,-1.7941871870459032,11.847782904236276,3.585765307688893,
IRI_pctFD,5.527480500383741,7.156180824223316,0.7724064883427058,0.4410498711126236,-8.511515040576128,19.566476041343613,2.2784943516715743,
IRI_pctTA,7.8240224895965875,268.60502002986976,0.029128355414677398,0.9767996920157038,-519.1253058049482,534.7733507841414,6.230062890577136,
IRI_pctTF,18.912201957118878,3.8886450825036407,4.863442550262922,2.8084772047622722e-06,11.283458034264013,26.54094587997374,2.3106938240295536,
SEA_IRI_CORE_1,2292.3705829922387,1004.7851102470739,2.2814535761069856,0.023883098202529526,321.18315370973005,4263.558012274747,8.354635042214131,
WBR_TRD,-0.20348303474423865,289.5003437752619,-0.0007028766601472564,0.9994400894151918,-568.1452574529952,567.7382913835066,9.449300770650275,
Intercept,-56.828232473813834,20139.770974400988,-0.0028216920910394843,0.9977522467606081,-39567.03093004964,39453.37446510202,,
