Variable,Coefficient,Std. Error,T Stat,Pval,Lower 95%,Upper 95%,VIF,Scale
TAS_SPD__APL_0.70|0.6|0,0.0069994260860280965,0.12334193428745234,0.05674814592834023,0.9548189083826567,-0.23497278059907123,0.24897163277112744,3.9415047633466744,
DEP_ALL__PVAL_5|3,58.87779059312366,680.0615300490223,0.08657715220103607,0.9311193685073815,-1275.2669190569122,1393.0225002431594,2.446527017788721,0.00034353192554003687
LTV_30B_17__PVAL_3|5,8.067720853341175e-08,1.0000128687329273e-07,0.8067617033332213,0.42103995169528685,-1.1550531605459392e-07,2.768597331214174e-07,1.391328957314964,5.451570582038569e-05
LTV_30B_18__PVAL_3|5,708.2151112479464,234.09664304919727,3.025310837537766,0.002908541870323269,248.96431691407804,1167.4659055818147,1.1745109359929629,5.394486197477909e-05
LTV_30B_19__PVAL_3|5,778.8669824593758,245.2008842152911,3.1764444282163176,0.0017994091447902606,297.83188780586676,1259.9020771128849,1.2885781326807146,5.07492998795753e-05
MAS_SPD__PVAL_3|3,6.106429733802932,73.20025404050403,0.08342088171475538,0.9336245240056087,-137.49782864284322,149.7106881104491,1.407357716340842,0.004906420656554315
SUP_VID__PVAL_3|5,39.95912974392167,205.26815821410005,0.19466794115355804,0.8459078315019558,-362.7359430404588,442.6542025283021,2.1965003083672547,1.1699027997957818e-05
IRI_pctTD__PVAL_5|5#LAG_2,169.4557539863205,68.07094942370757,2.489399008254509,0.013851878587159581,35.9141654069046,302.9973425657364,1.466972291503775,
IRI_BAS_PRC_1500ML__RA_7,-0.49800562959421935,5.908472799568032,-0.08428669243101677,0.9329372564264767,-12.089247567785602,11.093236308597163,3.882770666301225,
IRI_BAS_PRC_750ML__RA_5,-0.36043280971361147,7.019842295596105,-0.051344858550416275,0.9591168325556887,-14.131959425212644,13.411093805785422,3.925743900582878,
HOL_CHR_NEW,196.9549126423966,83.98796514268568,2.34503731942777,0.02029264237731762,32.18732262549264,361.7225026593006,1.401001122718179,
HOL_LAB,0.0,76.11766692124202,0.0,1.0,-149.32763896607736,149.32763896607736,1.1507349436498548,
HOL_MEM,0.0,92.70598207363265,0.0,1.0,-181.870595632034,181.870595632034,1.145401937766317,
HOL_MOT,0.0,95.63218862866414,0.0,1.0,-187.61122765169418,187.61122765169418,1.218850909872577,
HOL_NWY,0.0,76.74793281341827,0.0,1.0,-150.5640945933486,150.5640945933486,1.1698703608082655,
HOL_THK,17.084635254862786,77.07204818618294,0.2216709644667991,0.8248618135951526,-134.1153088767755,168.28457938650104,1.1797722200438336,
HOL_VAT,0.0,76.81841096705637,0.0,1.0,-150.7023586351558,150.7023586351558,1.1720199473141564,
IRI_BAV_1500ML,652.7310714122069,360.182714764403,1.8122220880009776,0.07188730116051611,-53.87537841252686,1359.3375212369406,3.555861107785689,
IRI_BAV_750ML,514.2061340373541,337.35104207327356,1.5242464670545381,0.1294848970379552,-147.60914030192646,1176.0214083766346,2.244525327587683,
IRI_TRD_DESEA,0.018965292451099965,0.02815601472635866,0.6735787232468425,0.501582352682914,-0.036271177239064825,0.07420176214126475,1.8575992049641277,
IRI_WBR,0.03557668665929839,1.1512769106151024,0.030901937085049794,0.9753874997310261,-2.2229983565851787,2.294151729903776,2.922836910462048,
IRI_pctAT,0.934308989973137,0.5496786940684327,1.6997365916766267,0.09118635411806524,-0.14405067205020428,2.0126686519964783,2.3096626053533833,
IRI_pctFD,2.1132223126833485,1.0031120265969287,2.1066663110923756,0.03675701144586149,0.14531713890569442,4.0811274864610025,1.273986441913971,
IRI_pctTA,1.7226713556813344,84.93056726307523,0.02028329035346371,0.983843472330893,-164.89411550100266,168.33945821236534,2.420891860626536,
IRI_pctTF,3.5801693717159493,0.745539599078312,4.8021183262995075,3.67049683522515e-06,2.1175697862442657,5.042768957187633,1.7450730626524982,
SEA_IRI_CORE_1,514.4644291995443,137.79013960882932,3.733681021443558,0.00026455395517993927,244.14773331497048,784.781125084118,3.125175036737982,
WBR_TRD,-0.044734625996696885,80.40001461243531,-0.0005564007197304398,0.9995567719349996,-157.7734832926562,157.6840140406628,2.981563411714745,
Intercept,-49.31730363441944,9596.855922866946,-0.005138902160332369,0.9959063753719875,-18876.429253112874,18777.794645844035,,
