Period,TAS_SPD__APL_0.70|0.6|0,DEP_ALL__PVAL_3|3,LTV_30B_17__PVAL_3|5,LTV_30B_18__PVAL_4|5,LTV_30B_19__PVAL_3|5,MAS_SPD__PVAL_3|3,SUP_VID__PVAL_3|5,IRI_pctTD__PVAL_5|3#LAG_2,IRI_BAS_PRC_1500ML__RA_7,IRI_BAS_PRC_750ML__RA_5,HOL_CHR_NEW,HOL_LAB,HOL_MEM,HOL_MOT,HOL_NWY,HOL_THK,HOL_VAT,IRI_BAV_1500ML,IRI_BAV_750ML,IRI_TRD_DESEA,IRI_WBR,IRI_pctAT,IRI_pctFD,IRI_pctTA,IRI_pctTF,SEA_IRI_CORE_1,WBR_TRD,Intercept,Predicted,IRI_EVO
06/11/2016,0.8609362857514798,17.833264333203203,0.0,0.0,0.0,1.7687032032367416,0.0,0.0,-22.7400135286492,-16.859104071641863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.587379039707852,1.34052182120252,69.42221661436027,2.2312032264651336,4.839375029969585,0.0,99.0230132850472,0.0,243.5519510228948,-4.765946206623087,-85.41996729220837,313.67353276271626,300.059546
06/18/2016,1.1836965046530261,26.150602731897845,0.0,0.0,0.0,2.458658664635258,0.0,0.0,-22.85185530829527,-16.854379277740268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7638044958580925,4.089842380246277,72.65428136763207,2.082032289474231,10.731915944985362,0.0,99.61607615801807,0.0,239.92881911968493,-4.765490125449268,-85.41996729220837,329.76803765339196,312.51068
06/25/2016,1.3779627615852132,30.029764618006194,0.0,0.0,0.0,2.727804159329854,0.0,9.52962773366424,-22.77245629322371,-16.843842824485442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033528409522800506,2.377078388288965,72.86830440182936,2.1001427978901797,10.893142715819291,0.0,99.28532504951563,0.0,229.3836072386938,-4.768873294753568,-85.41996729220837,330.8011485694745,293.287298
07/02/2016,1.5671065585749888,31.321962046824282,0.0,0.0,0.0,2.732355855059636,0.0,23.257297155403034,-22.737806842638616,-16.833823456197806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3966923156177944,3.072156194300468,70.87787062189277,2.249754762353777,11.506597778292752,0.0,99.54913670220562,0.0,253.20661592085844,-4.773753468776812,-85.41996729220837,370.97219485156194,327.093803
07/09/2016,1.8355038616670614,30.62843421326361,0.0,0.0,0.0,2.417530322342018,0.0,25.980632338499866,-22.7497358124517,-16.84413584012476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4729431066246625,3.2686317282640376,72.40275454352388,2.06773268427467,14.195570700786933,0.0,98.98033363744536,0.0,264.50688098817915,-4.764336931344013,-85.41996729220837,387.9787722487424,327.52378
07/16/2016,2.0086771550984355,30.25616279652598,0.0,0.0,0.0,2.2224936419986587,0.0,26.219216671487136,-22.70783223576048,-16.839805691169612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.644292536571734,2.815437526446999,66.76554801734011,2.1393940204469772,26.366660020025304,0.0,99.38805678741981,1.3832355151526232,307.04179210381193,-4.778431920119855,-85.41996729220837,443.50492965306745,344.144371
07/23/2016,2.124180472628601,30.056335523218262,0.0,0.0,0.0,2.1016670192989957,0.0,31.81212290624914,-22.641254237727875,-16.802410845824458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333627962361833,2.4099075693229337,68.01634744779007,2.0015883174119042,27.374415063227282,0.0,99.37026922414084,0.0,306.7517526508874,-4.773821109152706,-85.41996729220837,451.7147606716239,368.293503
07/30/2016,2.2025972737086636,29.949072075789093,0.0,0.0,0.0,2.02681402953941,0.0,25.189660457687207,-22.581293647779354,-16.683368054102537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.283765939647772,1.323600512736929,68.37306482610084,2.015568015292459,26.964711960845683,0.0,99.3080546687326,0.0,281.0392915976304,-4.775318257685348,-85.41996729220837,418.21625410593543,364.848896
08/06/2016,1.9266855541849315,31.420555985109083,0.0,0.0,0.0,2.010752137331765,0.0,20.79921362779842,-22.391134739382174,-16.528785261971766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.251217368529772,10.39201327676384,65.3570544847068,1.8585983773289936,31.231697483397603,0.0,99.29934925689334,0.0,278.5689238826965,-4.768470520523756,-85.41996729220837,421.007703620655,387.349679
08/13/2016,1.6532921441182031,32.35330910079153,0.0,0.0,0.0,2.006020634648556,0.0,17.175343222728475,-22.313765838784015,-16.375066722170484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3057128522315,42.93457211820296,68.61815736736146,1.5569732383105985,32.46315871829922,0.0,98.97565014809639,0.0,286.45867408964176,-4.772915226669875,-85.41996729220837,461.619148554598,407.729659
08/20/2016,1.4424568911728088,32.79322278330234,0.0,0.0,0.0,2.0031556302002596,0.0,23.80294976950246,-22.276900359913647,-16.247947285732344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.643260560127102,41.50374189815989,73.87347464232104,1.4210650666374938,32.623300936689624,0.0,99.3614597796505,0.0,296.0750765284906,-4.773125194668753,-85.41996729220837,482.825224353731,439.569727
08/27/2016,1.2817479887739138,33.00069928353883,0.0,0.0,0.0,2.0014208155757007,0.0,22.720929704695873,-22.212581082070617,-16.114910630692446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8821875273428996,50.39973952956474,71.95126082997469,1.304953031485397,32.36774818057976,35.050193690857675,99.33064086429471,49.11745341028448,299.47112162213523,-4.774186683572672,-85.41996729220837,572.3584507905598,482.504923
